TargetType,TargetMeth,Method,NWEEKS,r,fsval,Fold,TP,BFP,TP1,TP2,BFP1,BFP2
QS,D,A,9,r,0.3,1,,,,,,
QS,D,A,9,r,0.3,2,0.40816326530612246,0.03826530612244898,0.1683673469387755,0.6479591836734694,0.04591836734693878,0.030612244897959183
QS,D,A,9,r,0.3,3,,,,,,
QS,D,A,9,r,0.3,4,0.44623655913978494,0.03494623655913978,0.22580645161290322,0.6666666666666666,0.016129032258064516,0.053763440860215055
QS,D,A,9,r,0.3,5,,,,,,
QS,D,A,9,r,0.4,1,,,,,,
QS,D,A,9,r,0.4,2,,,,,,
QS,D,A,9,r,0.4,3,,,,,,
QS,D,A,9,r,0.4,4,,,,,,
QS,D,A,9,r,0.4,5,,,,,,
QS,D,A,9,r2,0.2,1,0.410377358490566,0.054245283018867926,0.20754716981132076,0.6132075471698113,0.0330188679245283,0.07547169811320754
QS,D,A,9,r2,0.2,2,0.43112244897959184,0.03826530612244898,0.1989795918367347,0.6632653061224489,0.04081632653061224,0.03571428571428571
QS,D,A,9,r2,0.2,3,0.393048128342246,0.04812834224598931,0.1925133689839572,0.5935828877005348,0.03208556149732621,0.06417112299465241
QS,D,A,9,r2,0.2,4,0.43548387096774194,0.03763440860215054,0.20430107526881722,0.6666666666666666,0.021505376344086023,0.053763440860215055
QS,D,A,9,r2,0.2,5,0.4285714285714286,0.034482758620689655,0.23645320197044334,0.6206896551724138,0.009852216748768473,0.059113300492610835
QS,D,A,9,r2,0.3,1,,,,,,
QS,D,A,9,r2,0.3,2,0.40816326530612246,0.03826530612244898,0.1683673469387755,0.6479591836734694,0.04591836734693878,0.030612244897959183
QS,D,A,9,r2,0.3,3,,,,,,
QS,D,A,9,r2,0.3,4,0.44623655913978494,0.03494623655913978,0.22580645161290322,0.6666666666666666,0.016129032258064516,0.053763440860215055
QS,D,A,9,r2,0.3,5,,,,,,
QS,D,A,9,r2,0.4,1,,,,,,
QS,D,A,9,r2,0.4,2,,,,,,
QS,D,A,9,r2,0.4,3,,,,,,
QS,D,A,9,r2,0.4,4,,,,,,
QS,D,A,9,r2,0.4,5,,,,,,
QS,D,A,9,1,0.2,1,0.41509433962264153,0.05188679245283019,0.2169811320754717,0.6132075471698113,0.02830188679245283,0.07547169811320754
QS,D,A,9,1,0.2,2,0.43112244897959184,0.03826530612244898,0.1989795918367347,0.6632653061224489,0.04081632653061224,0.03571428571428571
QS,D,A,9,1,0.2,3,0.3877005347593583,0.05080213903743316,0.18181818181818182,0.5935828877005348,0.0374331550802139,0.06417112299465241
QS,D,A,9,1,0.2,4,0.43548387096774194,0.04032258064516129,0.20967741935483872,0.6612903225806451,0.026881720430107527,0.053763440860215055
QS,D,A,9,1,0.2,5,0.4236453201970444,0.041871921182266014,0.22660098522167488,0.6206896551724138,0.019704433497536946,0.06403940886699508
QS,D,A,9,1,0.3,1,,,,,,
QS,D,A,9,1,0.3,2,0.40816326530612246,0.03826530612244898,0.1683673469387755,0.6479591836734694,0.04591836734693878,0.030612244897959183
QS,D,A,9,1,0.3,3,,,,,,
QS,D,A,9,1,0.3,4,0.44623655913978494,0.03494623655913978,0.22580645161290322,0.6666666666666666,0.016129032258064516,0.053763440860215055
QS,D,A,9,1,0.3,5,,,,,,
QS,D,A,9,1,0.4,1,,,,,,
QS,D,A,9,1,0.4,2,,,,,,
QS,D,A,9,1,0.4,3,,,,,,
QS,D,A,9,1,0.4,4,,,,,,
QS,D,A,9,1,0.4,5,,,,,,
QS,D,A,10,r,0.2,1,0.44191919191919193,0.05303030303030303,0.20707070707070707,0.6767676767676768,0.025252525252525252,0.08080808080808081
QS,D,A,10,r,0.2,2,0.40512820512820513,0.04871794871794872,0.1794871794871795,0.6307692307692307,0.035897435897435895,0.06153846153846154
QS,D,A,10,r,0.2,3,0.41081081081081083,0.04054054054054054,0.2,0.6216216216216216,0.043243243243243246,0.03783783783783784
QS,D,A,10,r,0.2,4,0.42592592592592593,0.04497354497354497,0.21693121693121692,0.6349206349206349,0.031746031746031744,0.0582010582010582
QS,D,A,10,r,0.2,5,0.40196078431372545,0.04166666666666667,0.19607843137254902,0.6078431372549019,0.00980392156862745,0.07352941176470588
QS,D,A,10,r,0.3,1,,,,,,
QS,D,A,10,r,0.3,2,,,,,,
QS,D,A,10,r,0.3,3,,,,,,
QS,D,A,10,r,0.3,4,,,,,,
QS,D,A,10,r,0.3,5,,,,,,
QS,D,A,10,r,0.4,1,,,,,,
QS,D,A,10,r,0.4,2,,,,,,
QS,D,A,10,r,0.4,3,,,,,,
QS,D,A,10,r,0.4,4,,,,,,
QS,D,A,10,r,0.4,5,,,,,,
QS,D,A,10,r2,0.2,1,0.43686868686868685,0.05303030303030303,0.19696969696969696,0.6767676767676768,0.025252525252525252,0.08080808080808081
QS,D,A,10,r2,0.2,2,0.4,0.04871794871794872,0.17435897435897435,0.6256410256410256,0.035897435897435895,0.06153846153846154
QS,D,A,10,r2,0.2,3,0.4162162162162162,0.03513513513513514,0.21081081081081082,0.6216216216216216,0.032432432432432434,0.03783783783783784
QS,D,A,10,r2,0.2,4,0.42592592592592593,0.042328042328042326,0.2222222222222222,0.6296296296296297,0.026455026455026454,0.0582010582010582
QS,D,A,10,r2,0.2,5,0.3995098039215686,0.04166666666666667,0.19117647058823528,0.6078431372549019,0.00980392156862745,0.07352941176470588
QS,D,A,10,r2,0.3,1,,,,,,
QS,D,A,10,r2,0.3,2,,,,,,
QS,D,A,10,r2,0.3,3,,,,,,
QS,D,A,10,r2,0.3,4,,,,,,
QS,D,A,10,r2,0.3,5,,,,,,
QS,D,A,10,r2,0.4,1,,,,,,
QS,D,A,10,r2,0.4,2,,,,,,
QS,D,A,10,r2,0.4,3,,,,,,
QS,D,A,10,r2,0.4,4,,,,,,
QS,D,A,10,r2,0.4,5,,,,,,
QS,D,A,10,1,0.2,1,0.4444444444444445,0.05303030303030303,0.21212121212121213,0.6767676767676768,0.025252525252525252,0.08080808080808081
QS,D,A,10,1,0.2,2,0.40512820512820513,0.05128205128205128,0.1794871794871795,0.6307692307692307,0.041025641025641026,0.06153846153846154
QS,D,A,10,1,0.2,3,0.4135135135135135,0.04054054054054054,0.2,0.6270270270270271,0.043243243243243246,0.03783783783783784
QS,D,A,10,1,0.2,4,0.42328042328042326,0.042328042328042326,0.21693121693121692,0.6296296296296297,0.026455026455026454,0.0582010582010582
QS,D,A,10,1,0.2,5,0.4019607843137255,0.04656862745098039,0.20098039215686275,0.6029411764705882,0.0196078431372549,0.07352941176470588
QS,D,A,10,1,0.3,1,,,,,,
QS,D,A,10,1,0.3,2,,,,,,
QS,D,A,10,1,0.3,3,,,,,,
QS,D,A,10,1,0.3,4,,,,,,
QS,D,A,10,1,0.3,5,,,,,,
QS,D,A,10,1,0.4,1,,,,,,
QS,D,A,10,1,0.4,2,,,,,,
QS,D,A,10,1,0.4,3,,,,,,
QS,D,A,10,1,0.4,4,,,,,,
QS,D,A,10,1,0.4,5,,,,,,
QS,D,A,11,r,0.2,1,0.41370558375634514,0.03807106598984772,0.16751269035532995,0.6598984771573604,0.02030456852791878,0.05583756345177665
QS,D,A,11,r,0.2,2,0.422680412371134,0.05154639175257732,0.22164948453608246,0.6237113402061856,0.03608247422680412,0.06701030927835051
QS,D,A,11,r,0.2,3,0.4222222222222222,0.05,0.24444444444444444,0.6,0.03888888888888889,0.06111111111111111
QS,D,A,11,r,0.2,4,0.4293193717277487,0.03664921465968586,0.18848167539267016,0.6701570680628273,0.015706806282722512,0.05759162303664921
QS,D,A,11,r,0.2,5,0.41581632653061223,0.03826530612244898,0.20408163265306123,0.6275510204081632,0.015306122448979591,0.061224489795918366
QS,D,A,11,r,0.3,1,0.41370558375634514,0.04060913705583756,0.17258883248730963,0.6548223350253807,0.025380710659898477,0.05583756345177665
QS,D,A,11,r,0.3,2,,,,,,
QS,D,A,11,r,0.3,3,,,,,,
QS,D,A,11,r,0.3,4,,,,,,
QS,D,A,11,r,0.3,5,,,,,,
QS,D,A,11,r,0.4,1,,,,,,
QS,D,A,11,r,0.4,2,,,,,,
QS,D,A,11,r,0.4,3,,,,,,
QS,D,A,11,r,0.4,4,,,,,,
QS,D,A,11,r,0.4,5,,,,,,
QS,D,A,11,r2,0.2,1,0.41116751269035534,0.04060913705583756,0.16751269035532995,0.6548223350253807,0.02030456852791878,0.06091370558375635
QS,D,A,11,r2,0.2,2,0.422680412371134,0.04896907216494845,0.22164948453608246,0.6237113402061856,0.030927835051546393,0.06701030927835051
QS,D,A,11,r2,0.2,3,0.4222222222222222,0.05,0.24444444444444444,0.6,0.03888888888888889,0.06111111111111111
QS,D,A,11,r2,0.2,4,0.4293193717277487,0.03664921465968586,0.18848167539267016,0.6701570680628273,0.015706806282722512,0.05759162303664921
QS,D,A,11,r2,0.2,5,0.41836734693877553,0.03826530612244898,0.20408163265306123,0.6326530612244898,0.015306122448979591,0.061224489795918366
QS,D,A,11,r2,0.3,1,0.41370558375634514,0.04060913705583756,0.17258883248730963,0.6548223350253807,0.025380710659898477,0.05583756345177665
QS,D,A,11,r2,0.3,2,,,,,,
QS,D,A,11,r2,0.3,3,,,,,,
QS,D,A,11,r2,0.3,4,,,,,,
QS,D,A,11,r2,0.3,5,,,,,,
QS,D,A,11,r2,0.4,1,,,,,,
QS,D,A,11,r2,0.4,2,,,,,,
QS,D,A,11,r2,0.4,3,,,,,,
QS,D,A,11,r2,0.4,4,,,,,,
QS,D,A,11,r2,0.4,5,,,,,,
QS,D,A,11,1,0.2,1,0.41624365482233505,0.04060913705583756,0.16751269035532995,0.6649746192893401,0.02030456852791878,0.06091370558375635
QS,D,A,11,1,0.2,2,0.4252577319587629,0.05154639175257732,0.2268041237113402,0.6237113402061856,0.03608247422680412,0.06701030927835051
QS,D,A,11,1,0.2,3,0.41944444444444445,0.05,0.24444444444444444,0.5944444444444444,0.03888888888888889,0.06111111111111111
QS,D,A,11,1,0.2,4,0.42408376963350786,0.03926701570680628,0.18324607329842932,0.6649214659685864,0.020942408376963352,0.05759162303664921
QS,D,A,11,1,0.2,5,0.4158163265306123,0.03826530612244898,0.20918367346938777,0.6224489795918368,0.015306122448979591,0.061224489795918366
QS,D,A,11,1,0.3,1,0.41370558375634514,0.04060913705583756,0.17258883248730963,0.6548223350253807,0.025380710659898477,0.05583756345177665
QS,D,A,11,1,0.3,2,,,,,,
QS,D,A,11,1,0.3,3,,,,,,
QS,D,A,11,1,0.3,4,,,,,,
QS,D,A,11,1,0.3,5,,,,,,
QS,D,A,11,1,0.4,1,,,,,,
QS,D,A,11,1,0.4,2,,,,,,
QS,D,A,11,1,0.4,3,,,,,,
QS,D,A,11,1,0.4,4,,,,,,
QS,D,A,11,1,0.4,5,,,,,,
QS,D,A,12,r,0.2,1,0.4211822660098522,0.034482758620689655,0.1724137931034483,0.6699507389162561,0.014778325123152709,0.054187192118226604
QS,D,A,12,r,0.2,2,0.3864864864864865,0.051351351351351354,0.1837837837837838,0.5891891891891892,0.02702702702702703,0.07567567567567568
QS,D,A,12,r,0.2,3,0.4022988505747126,0.04885057471264368,0.21839080459770116,0.5862068965517241,0.034482758620689655,0.06321839080459771
QS,D,A,12,r,0.2,4,0.4331550802139037,0.05080213903743316,0.24064171122994651,0.6256684491978609,0.0374331550802139,0.06417112299465241
QS,D,A,12,r,0.2,5,0.4285714285714286,0.04081632653061224,0.21428571428571427,0.6428571428571429,0.01020408163265306,0.07142857142857142
QS,D,A,12,r,0.3,1,0.4187192118226601,0.03940886699507389,0.17733990147783252,0.6600985221674877,0.029556650246305417,0.04926108374384237
QS,D,A,12,r,0.3,2,,,,,,
QS,D,A,12,r,0.3,3,0.36494252873563215,0.04310344827586207,0.1896551724137931,0.5402298850574713,0.028735632183908046,0.05747126436781609
QS,D,A,12,r,0.3,4,,,,,,
QS,D,A,12,r,0.3,5,,,,,,
QS,D,A,12,r,0.4,1,,,,,,
QS,D,A,12,r,0.4,2,,,,,,
QS,D,A,12,r,0.4,3,,,,,,
QS,D,A,12,r,0.4,4,,,,,,
QS,D,A,12,r,0.4,5,,,,,,
QS,D,A,12,r2,0.2,1,0.4236453201970443,0.034482758620689655,0.1724137931034483,0.6748768472906403,0.014778325123152709,0.054187192118226604
QS,D,A,12,r2,0.2,2,0.3783783783783784,0.051351351351351354,0.17297297297297298,0.5837837837837838,0.02702702702702703,0.07567567567567568
QS,D,A,12,r2,0.2,3,0.4051724137931034,0.04885057471264368,0.22413793103448276,0.5862068965517241,0.034482758620689655,0.06321839080459771
QS,D,A,12,r2,0.2,4,0.43582887700534756,0.0481283422459893,0.24598930481283424,0.6256684491978609,0.0374331550802139,0.058823529411764705
QS,D,A,12,r2,0.2,5,0.43112244897959184,0.04081632653061224,0.2193877551020408,0.6428571428571429,0.01020408163265306,0.07142857142857142
QS,D,A,12,r2,0.3,1,0.4187192118226601,0.03940886699507389,0.17733990147783252,0.6600985221674877,0.029556650246305417,0.04926108374384237
QS,D,A,12,r2,0.3,2,,,,,,
QS,D,A,12,r2,0.3,3,0.36494252873563215,0.04310344827586207,0.1896551724137931,0.5402298850574713,0.028735632183908046,0.05747126436781609
QS,D,A,12,r2,0.3,4,,,,,,
QS,D,A,12,r2,0.3,5,,,,,,
QS,D,A,12,r2,0.4,1,,,,,,
QS,D,A,12,r2,0.4,2,,,,,,
QS,D,A,12,r2,0.4,3,,,,,,
QS,D,A,12,r2,0.4,4,,,,,,
QS,D,A,12,r2,0.4,5,,,,,,
QS,D,A,12,1,0.2,1,0.4187192118226601,0.034482758620689655,0.16748768472906403,0.6699507389162561,0.014778325123152709,0.054187192118226604
QS,D,A,12,1,0.2,2,0.38378378378378375,0.04864864864864865,0.1783783783783784,0.5891891891891892,0.02702702702702703,0.07027027027027027
QS,D,A,12,1,0.2,3,0.3994252873563218,0.04885057471264368,0.21264367816091953,0.5862068965517241,0.034482758620689655,0.06321839080459771
QS,D,A,12,1,0.2,4,0.4331550802139037,0.05080213903743316,0.24064171122994651,0.6256684491978609,0.0374331550802139,0.06417112299465241
QS,D,A,12,1,0.2,5,0.4285714285714286,0.04081632653061224,0.21428571428571427,0.6428571428571429,0.01020408163265306,0.07142857142857142
QS,D,A,12,1,0.3,1,0.4187192118226601,0.03940886699507389,0.17733990147783252,0.6600985221674877,0.029556650246305417,0.04926108374384237
QS,D,A,12,1,0.3,2,,,,,,
QS,D,A,12,1,0.3,3,0.36494252873563215,0.04310344827586207,0.1896551724137931,0.5402298850574713,0.028735632183908046,0.05747126436781609
QS,D,A,12,1,0.3,4,,,,,,
QS,D,A,12,1,0.3,5,,,,,,
QS,D,A,12,1,0.4,1,,,,,,
QS,D,A,12,1,0.4,2,,,,,,
QS,D,A,12,1,0.4,3,,,,,,
QS,D,A,12,1,0.4,4,,,,,,
QS,D,A,12,1,0.4,5,,,,,,
QS,D,-26,1,r,0.2,1,,,,,,
QS,D,-26,1,r,0.2,2,,,,,,
QS,D,-26,1,r,0.2,3,,,,,,
QS,D,-26,1,r,0.2,4,,,,,,
QS,D,-26,1,r,0.2,5,,,,,,
QS,D,-26,1,r,0.3,1,,,,,,
QS,D,-26,1,r,0.3,2,,,,,,
QS,D,-26,1,r,0.3,3,,,,,,
QS,D,-26,1,r,0.3,4,,,,,,
QS,D,-26,1,r,0.3,5,,,,,,
QS,D,-26,1,r,0.4,1,,,,,,
QS,D,-26,1,r,0.4,2,,,,,,
QS,D,-26,1,r,0.4,3,,,,,,
QS,D,-26,1,r,0.4,4,,,,,,
QS,D,-26,1,r,0.4,5,,,,,,
QS,D,-26,1,r2,0.2,1,,,,,,
QS,D,-26,1,r2,0.2,2,,,,,,
QS,D,-26,1,r2,0.2,3,,,,,,
QS,D,-26,1,r2,0.2,4,,,,,,
QS,D,-26,1,r2,0.2,5,,,,,,
QS,D,-26,1,r2,0.3,1,,,,,,
QS,D,-26,1,r2,0.3,2,,,,,,
QS,D,-26,1,r2,0.3,3,,,,,,
QS,D,-26,1,r2,0.3,4,,,,,,
QS,D,-26,1,r2,0.3,5,,,,,,
QS,D,-26,1,r2,0.4,1,,,,,,
QS,D,-26,1,r2,0.4,2,,,,,,
QS,D,-26,1,r2,0.4,3,,,,,,
QS,D,-26,1,r2,0.4,4,,,,,,
QS,D,-26,1,r2,0.4,5,,,,,,
QS,D,-26,1,1,0.2,1,,,,,,
QS,D,-26,1,1,0.2,2,,,,,,
QS,D,-26,1,1,0.2,3,,,,,,
QS,D,-26,1,1,0.2,4,,,,,,
QS,D,-26,1,1,0.2,5,,,,,,
QS,D,-26,1,1,0.3,1,,,,,,
QS,D,-26,1,1,0.3,2,,,,,,
QS,D,-26,1,1,0.3,3,,,,,,
QS,D,-26,1,1,0.3,4,,,,,,
QS,D,-26,1,1,0.3,5,,,,,,
QS,D,-26,1,1,0.4,1,,,,,,
QS,D,-26,1,1,0.4,2,,,,,,
QS,D,-26,1,1,0.4,3,,,,,,
QS,D,-26,1,1,0.4,4,,,,,,
QS,D,-26,1,1,0.4,5,,,,,,
QS,D,-26,2,r,0.2,1,0.43006993006993005,0.038461538461538464,0.20279720279720279,0.6573426573426573,0.03496503496503497,0.04195804195804196
QS,D,-26,2,r,0.2,2,0.4731543624161074,0.03691275167785235,0.26174496644295303,0.6845637583892618,0.03355704697986577,0.040268456375838924
QS,D,-26,2,r,0.2,3,0.4423076923076923,0.04230769230769231,0.2153846153846154,0.6692307692307692,0.03076923076923077,0.05384615384615385
QS,D,-26,2,r,0.2,4,0.4027777777777778,0.03819444444444445,0.1597222222222222,0.6458333333333334,0.027777777777777776,0.04861111111111111
QS,D,-26,2,r,0.2,5,0.41346153846153844,0.04807692307692307,0.22435897435897437,0.6025641025641025,0.04487179487179487,0.05128205128205128
QS,D,-26,2,r,0.3,1,,,,,,
QS,D,-26,2,r,0.3,2,,,,,,
QS,D,-26,2,r,0.3,3,,,,,,
QS,D,-26,2,r,0.3,4,,,,,,
QS,D,-26,2,r,0.3,5,,,,,,
QS,D,-26,2,r,0.4,1,,,,,,
QS,D,-26,2,r,0.4,2,,,,,,
QS,D,-26,2,r,0.4,3,,,,,,
QS,D,-26,2,r,0.4,4,,,,,,
QS,D,-26,2,r,0.4,5,,,,,,
QS,D,-26,2,r2,0.2,1,0.43006993006993005,0.038461538461538464,0.20279720279720279,0.6573426573426573,0.03496503496503497,0.04195804195804196
QS,D,-26,2,r2,0.2,2,0.4731543624161074,0.03691275167785235,0.26174496644295303,0.6845637583892618,0.03355704697986577,0.040268456375838924
QS,D,-26,2,r2,0.2,3,0.4423076923076923,0.04230769230769231,0.2153846153846154,0.6692307692307692,0.03076923076923077,0.05384615384615385
QS,D,-26,2,r2,0.2,4,0.4027777777777778,0.03819444444444445,0.1597222222222222,0.6458333333333334,0.027777777777777776,0.04861111111111111
QS,D,-26,2,r2,0.2,5,0.41346153846153844,0.04807692307692307,0.22435897435897437,0.6025641025641025,0.04487179487179487,0.05128205128205128
QS,D,-26,2,r2,0.3,1,,,,,,
QS,D,-26,2,r2,0.3,2,,,,,,
QS,D,-26,2,r2,0.3,3,,,,,,
QS,D,-26,2,r2,0.3,4,,,,,,
QS,D,-26,2,r2,0.3,5,,,,,,
QS,D,-26,2,r2,0.4,1,,,,,,
QS,D,-26,2,r2,0.4,2,,,,,,
QS,D,-26,2,r2,0.4,3,,,,,,
QS,D,-26,2,r2,0.4,4,,,,,,
QS,D,-26,2,r2,0.4,5,,,,,,
QS,D,-26,2,1,0.2,1,0.4370629370629371,0.038461538461538464,0.2097902097902098,0.6643356643356644,0.03496503496503497,0.04195804195804196
QS,D,-26,2,1,0.2,2,0.47651006711409394,0.03691275167785235,0.26174496644295303,0.6912751677852349,0.03355704697986577,0.040268456375838924
QS,D,-26,2,1,0.2,3,0.4423076923076923,0.04230769230769231,0.2153846153846154,0.6692307692307692,0.03076923076923077,0.05384615384615385
QS,D,-26,2,1,0.2,4,0.4027777777777778,0.03819444444444445,0.1597222222222222,0.6458333333333334,0.027777777777777776,0.04861111111111111
QS,D,-26,2,1,0.2,5,0.41346153846153844,0.04807692307692307,0.22435897435897437,0.6025641025641025,0.04487179487179487,0.05128205128205128
QS,D,-26,2,1,0.3,1,,,,,,
QS,D,-26,2,1,0.3,2,,,,,,
QS,D,-26,2,1,0.3,3,,,,,,
QS,D,-26,2,1,0.3,4,,,,,,
QS,D,-26,2,1,0.3,5,,,,,,
QS,D,-26,2,1,0.4,1,,,,,,
QS,D,-26,2,1,0.4,2,,,,,,
QS,D,-26,2,1,0.4,3,,,,,,
QS,D,-26,2,1,0.4,4,,,,,,
QS,D,-26,2,1,0.4,5,,,,,,
QS,D,-26,3,r,0.2,1,0.426056338028169,0.04929577464788733,0.21830985915492956,0.6338028169014085,0.028169014084507043,0.07042253521126761
QS,D,-26,3,r,0.2,2,0.4051094890510949,0.03649635036496351,0.1678832116788321,0.6423357664233577,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,r,0.2,3,0.4659090909090909,0.04166666666666667,0.26515151515151514,0.6666666666666666,0.03787878787878788,0.045454545454545456
QS,D,-26,3,r,0.2,4,0.43214285714285716,0.03214285714285714,0.2,0.6642857142857143,0.02142857142857143,0.04285714285714286
QS,D,-26,3,r,0.2,5,0.4012738853503185,0.041401273885350316,0.19745222929936307,0.6050955414012739,0.03821656050955414,0.044585987261146494
QS,D,-26,3,r,0.3,1,0.4154929577464789,0.04929577464788733,0.20422535211267606,0.6267605633802817,0.04225352112676056,0.056338028169014086
QS,D,-26,3,r,0.3,2,0.3978102189781022,0.03649635036496351,0.17518248175182483,0.6204379562043796,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,r,0.3,3,,,,,,
QS,D,-26,3,r,0.3,4,,,,,,
QS,D,-26,3,r,0.3,5,0.3917197452229299,0.04777070063694268,0.17834394904458598,0.6050955414012739,0.050955414012738856,0.044585987261146494
QS,D,-26,3,r,0.4,1,,,,,,
QS,D,-26,3,r,0.4,2,,,,,,
QS,D,-26,3,r,0.4,3,,,,,,
QS,D,-26,3,r,0.4,4,,,,,,
QS,D,-26,3,r,0.4,5,,,,,,
QS,D,-26,3,r2,0.2,1,0.426056338028169,0.045774647887323945,0.2112676056338028,0.6408450704225352,0.028169014084507043,0.06338028169014084
QS,D,-26,3,r2,0.2,2,0.4051094890510949,0.03649635036496351,0.1678832116788321,0.6423357664233577,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,r2,0.2,3,0.4659090909090909,0.04166666666666667,0.26515151515151514,0.6666666666666666,0.03787878787878788,0.045454545454545456
QS,D,-26,3,r2,0.2,4,0.43214285714285716,0.03214285714285714,0.2,0.6642857142857143,0.02142857142857143,0.04285714285714286
QS,D,-26,3,r2,0.2,5,0.4012738853503185,0.041401273885350316,0.19745222929936307,0.6050955414012739,0.03821656050955414,0.044585987261146494
QS,D,-26,3,r2,0.3,1,0.4154929577464789,0.04929577464788733,0.20422535211267606,0.6267605633802817,0.04225352112676056,0.056338028169014086
QS,D,-26,3,r2,0.3,2,0.3978102189781022,0.03649635036496351,0.17518248175182483,0.6204379562043796,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,r2,0.3,3,,,,,,
QS,D,-26,3,r2,0.3,4,,,,,,
QS,D,-26,3,r2,0.3,5,0.3917197452229299,0.04777070063694268,0.17834394904458598,0.6050955414012739,0.050955414012738856,0.044585987261146494
QS,D,-26,3,r2,0.4,1,,,,,,
QS,D,-26,3,r2,0.4,2,,,,,,
QS,D,-26,3,r2,0.4,3,,,,,,
QS,D,-26,3,r2,0.4,4,,,,,,
QS,D,-26,3,r2,0.4,5,,,,,,
QS,D,-26,3,1,0.2,1,0.426056338028169,0.04929577464788733,0.21830985915492956,0.6338028169014085,0.028169014084507043,0.07042253521126761
QS,D,-26,3,1,0.2,2,0.4124087591240876,0.03649635036496351,0.17518248175182483,0.6496350364963503,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,1,0.2,3,0.4659090909090909,0.04166666666666667,0.26515151515151514,0.6666666666666666,0.03787878787878788,0.045454545454545456
QS,D,-26,3,1,0.2,4,0.43214285714285716,0.03214285714285714,0.2,0.6642857142857143,0.02142857142857143,0.04285714285714286
QS,D,-26,3,1,0.2,5,0.4012738853503185,0.041401273885350316,0.19745222929936307,0.6050955414012739,0.03821656050955414,0.044585987261146494
QS,D,-26,3,1,0.3,1,0.4154929577464789,0.04929577464788733,0.20422535211267606,0.6267605633802817,0.04225352112676056,0.056338028169014086
QS,D,-26,3,1,0.3,2,0.3978102189781022,0.03649635036496351,0.17518248175182483,0.6204379562043796,0.0072992700729927005,0.06569343065693431
QS,D,-26,3,1,0.3,3,,,,,,
QS,D,-26,3,1,0.3,4,,,,,,
QS,D,-26,3,1,0.3,5,0.3917197452229299,0.04777070063694268,0.17834394904458598,0.6050955414012739,0.050955414012738856,0.044585987261146494
QS,D,-26,3,1,0.4,1,,,,,,
QS,D,-26,3,1,0.4,2,,,,,,
QS,D,-26,3,1,0.4,3,,,,,,
QS,D,-26,3,1,0.4,4,,,,,,
QS,D,-26,3,1,0.4,5,,,,,,
QS,D,-26,4,r,0.2,1,0.3961538461538462,0.03461538461538462,0.2,0.5923076923076923,0.023076923076923078,0.046153846153846156
QS,D,-26,4,r,0.2,2,0.4172661870503597,0.043165467625899276,0.17985611510791366,0.6546762589928058,0.014388489208633094,0.07194244604316546
QS,D,-26,4,r,0.2,3,0.4477611940298507,0.04104477611940298,0.2462686567164179,0.6492537313432836,0.03731343283582089,0.04477611940298507
QS,D,-26,4,r,0.2,4,0.45652173913043476,0.028985507246376812,0.2246376811594203,0.6884057971014492,0.021739130434782608,0.036231884057971016
QS,D,-26,4,r,0.2,5,0.38235294117647056,0.03594771241830065,0.16339869281045752,0.6013071895424836,0.0196078431372549,0.05228758169934641
QS,D,-26,4,r,0.3,1,0.38461538461538464,0.04230769230769231,0.18461538461538463,0.5846153846153846,0.03076923076923077,0.05384615384615385
QS,D,-26,4,r,0.3,2,0.4136690647482015,0.050359712230215826,0.17266187050359713,0.6546762589928058,0.02877697841726619,0.07194244604316546
QS,D,-26,4,r,0.3,3,,,,,,
QS,D,-26,4,r,0.3,4,0.4492753623188406,0.028985507246376812,0.21739130434782608,0.6811594202898551,0.021739130434782608,0.036231884057971016
QS,D,-26,4,r,0.3,5,0.3758169934640523,0.04575163398692811,0.1503267973856209,0.6013071895424836,0.0392156862745098,0.05228758169934641
QS,D,-26,4,r,0.4,1,,,,,,
QS,D,-26,4,r,0.4,2,,,,,,
QS,D,-26,4,r,0.4,3,,,,,,
QS,D,-26,4,r,0.4,4,,,,,,
QS,D,-26,4,r,0.4,5,,,,,,
QS,D,-26,4,r2,0.2,1,0.3923076923076923,0.03461538461538462,0.19230769230769232,0.5923076923076923,0.023076923076923078,0.046153846153846156
QS,D,-26,4,r2,0.2,2,0.4172661870503597,0.043165467625899276,0.17985611510791366,0.6546762589928058,0.014388489208633094,0.07194244604316546
QS,D,-26,4,r2,0.2,3,0.4477611940298507,0.04104477611940298,0.2462686567164179,0.6492537313432836,0.03731343283582089,0.04477611940298507
QS,D,-26,4,r2,0.2,4,0.45652173913043476,0.028985507246376812,0.2246376811594203,0.6884057971014492,0.021739130434782608,0.036231884057971016
QS,D,-26,4,r2,0.2,5,0.38235294117647056,0.03594771241830065,0.16339869281045752,0.6013071895424836,0.0196078431372549,0.05228758169934641
QS,D,-26,4,r2,0.3,1,0.38461538461538464,0.04230769230769231,0.18461538461538463,0.5846153846153846,0.03076923076923077,0.05384615384615385
QS,D,-26,4,r2,0.3,2,0.4136690647482015,0.050359712230215826,0.17266187050359713,0.6546762589928058,0.02877697841726619,0.07194244604316546
QS,D,-26,4,r2,0.3,3,,,,,,
QS,D,-26,4,r2,0.3,4,0.4492753623188406,0.028985507246376812,0.21739130434782608,0.6811594202898551,0.021739130434782608,0.036231884057971016
